时间序号,归一化流量,归一化液位,归一化设备性能,归一化温度,设备前端可能的影响因素1,设备前端可能的影响因素2,设备前端可能的影响因素3
3472,0.02268733,0.944638018,0.301739572,0.488812795,0.714342471,0.348150782,0.288602901
3473,0.018693082,0.967608724,0.31103187,0.487003635,0.717918157,0.31116643,0.286430554
3474,0.6753475,0.951864757,0.128010705,0.483195199,0.728645213,0.248577525,0.30882339
3475,0.648665921,0.964898697,0.128085043,0.488146166,0.720699245,0.217638691,0.316009338
3476,0.642434894,0.964640599,0.126598275,0.484052249,0.716328963,0.263513514,0.292780713
3477,0.641795814,0.96451155,0.125854891,0.48966954,0.713945173,0.293029872,0.283422479
3478,0.661607286,0.964769648,0.125185846,0.487098998,0.710766786,0.307254623,0.284425211
3479,0.660169356,0.945799458,0.119684805,0.495001351,0.712355979,0.348506401,0.258856929
3480,0.658571657,0.965802039,0.123178709,0.491192915,0.705601907,0.345661451,0.261697907
3481,0.025243649,0.962446767,0.292967606,0.494525449,0.705999205,0.355263158,0.259859661
3482,0.013580444,0.968383017,0.310511448,0.495382195,0.70242352,0.399004267,0.289605633
3483,0.684294616,0.952510001,0.132322331,0.49357334,0.708780294,0.373755334,0.249498695
3484,0.673110721,0.965802039,0.125185846,0.495572617,0.704012714,0.381934566,0.246156488
3485,0.662246365,0.946573751,0.120874219,0.494049242,0.711561383,0.381223329,0.260695174
3486,0.658731427,0.965156794,0.121914957,0.494049242,0.705999205,0.385135135,0.24181155
3487,0.639718805,0.965285843,0.121171573,0.48852701,0.713150576,0.369843528,0.24766048
3488,0.635564787,0.965285843,0.11946179,0.49385882,0.700437028,0.379089616,0.244318151
3489,0.661127976,0.965027746,0.117900684,0.485385202,0.70480731,0.380156472,0.24181155
3490,0.644671673,0.957284811,0.11210229,0.491954602,0.705204609,0.387624467,0.238636348
3491,0.007668957,0.96683443,0.309099001,0.481957609,0.708780294,0.38086771,0.240975944
3492,0.055280396,0.966318235,0.281296515,0.483290562,0.71473977,0.383001422,0.238803475
3493,0.675667039,0.965027746,0.1171573,0.481195922,0.700437028,0.388335704,0.23963908
3494,0.646748682,0.964640599,0.11440678,0.474245374,0.706396504,0.378733997,0.245655107
3495,0.642914204,0.963737256,0.111581921,0.478054115,0.703615415,0.388691323,0.233288799
3496,0.637322256,0.964253452,0.111804936,0.470056094,0.711958681,0.349928876,0.248328835
3497,0.658891197,0.943347529,0.10608088,0.467009345,0.719904648,0.284495021,0.264538732
3498,0.649464771,0.964124403,0.107790663,0.471293988,0.729439809,0.255334282,0.264037473
3499,0.637801566,0.964769648,0.106601249,0.467771032,0.73897497,0.219061166,0.2802474
3500,0.021089631,0.944896116,0.304564377,0.472436519,0.723877632,0.209103841,0.279411794
3501,0.004313788,0.967866822,0.311626524,0.475388209,0.704012714,0.259957326,0.253008029
3502,0.65186132,0.965543941,0.111730598,0.475864111,0.705204609,0.315078236,0.242312809
3503,0.649305001,0.964253452,0.109351769,0.477863388,0.709177592,0.344594595,0.235628395
3504,0.656494648,0.965027746,0.108757062,0.48310014,0.695669448,0.36059744,0.214237986
3505,0.662246365,0.965156794,0.106749926,0.476911279,0.706396504,0.367354196,0.228776733
3506,0.658411887,0.94205704,0.100654178,0.4849093,0.713150576,0.366642959,0.234124404
3507,0.656494648,0.965156794,0.104073744,0.484433093,0.710369487,0.376244666,0.227439868
3508,0.636523406,0.965156794,0.101694915,0.478720439,0.727453317,0.349217639,0.249331568
3509,0.021409171,0.966963479,0.303672352,0.487003635,0.715534366,0.346728307,0.251169783
3510,0.020290781,0.96799587,0.310734499,0.482433512,0.717918157,0.20341394,0.320521373
3511,0.664003834,0.953284295,0.10563485,0.484813937,0.72189114,0.341394026,0.252506647
3512,0.670234862,0.96567299,0.104965804,0.484813937,0.713945173,0.344238976,0.255347625
3513,0.660169356,0.965414892,0.102884329,0.480910137,0.722288439,0.348506401,0.270554789
3514,0.660808436,0.963479159,0.1014719,0.488907853,0.739372269,0.337837838,0.256684459
3515,0.645949832,0.965285843,0.100133809,0.48433773,0.725864124,0.330725462,0.261697907
3516,0.654417639,0.952380952,0.098201011,0.480434235,0.731029003,0.330369844,0.263034771
3517,0.661607286,0.965414892,0.097606304,0.4849093,0.720301947,0.341038407,0.24866309
3518,0.658731427,0.965156794,0.096342551,0.478625075,0.724672229,0.343172119,0.25451199
3519,0.018693082,0.945799458,0.305084799,0.484242671,0.732618196,0.330369844,0.256684459
3520,0.732225595,0.967737773,0.157671722,0.480148754,0.743345252,0.286628734,0.263368995
3521,0.670394632,0.965285843,0.103404698,0.477672966,0.750099325,0.222617354,0.284425211
3522,0.653459019,0.964253452,0.102215284,0.489003216,0.763607469,0.18314367,0.297125652
3523,0.653139479,0.964898697,0.101694915,0.485575624,0.765196663,0.171052632,0.296290169
3524,0.643073973,0.947606143,0.099390425,0.486718155,0.749702026,0.167496444,0.291276752
3525,0.660808436,0.965027746,0.101769254,0.492240387,0.728645213,0.184921764,0.267546806
3526,0.655855568,0.964898697,0.100059471,0.492621231,0.721096544,0.243243243,0.236965229
3527,0.640677425,0.945412311,0.097457627,0.494620812,0.72427493,0.281294452,0.226437136
3528,0.02412526,0.966963479,0.30322634,0.498143463,0.721493842,0.30227596,0.219418468
3529,0.014379294,0.968383017,0.310437128,0.496334304,0.734604688,0.325391181,0.209391757
3530,0.686052085,0.966705381,0.108311032,0.500904427,0.727850616,0.328236131,0.211062845
3531,0.658731427,0.965931088,0.104073744,0.497191354,0.728645213,0.331081081,0.213736635
3532,0.647867071,0.950961414,0.100579839,0.502427802,0.731426301,0.361308677,0.191009361
3533,0.644991213,0.965802039,0.103404698,0.498333885,0.720699245,0.342460882,0.206049489
3534,0.641316504,0.953155246,0.099687779,0.500809369,0.71712356,0.341038407,0.207887704
3535,0.662086595,0.96567299,0.100877193,0.498905151,0.710766786,0.336415363,0.191844935
3536,0.648506151,0.959994838,0.098944395,0.501856537,0.716726261,0.3371266,0.201370357
3537,0.642434894,0.96567299,0.098349688,0.498333885,0.714342471,0.342105263,0.201871647
3538,0.013260904,0.955220028,0.306422837,0.501475693,0.725864124,0.19487909,0.171791451
3539,0.00047931,0.96799587,0.311552203,0.499381358,0.713945173,0.353129445,0.180314202
3540,0.672471641,0.951606659,0.101100208,0.496905874,0.723877632,0.352418208,0.176470583
3541,0.648825691,0.965027746,0.103033006,0.497286413,0.715137068,0.267780939,0.184324886
3542,0.641955584,0.964382501,0.10191793,0.492716594,0.725069527,0.34601707,0.163435827
3543,0.642594664,0.964382501,0.100728516,0.496239245,0.726261422,0.315078236,0.16594252
3544,0.662725675,0.964640599,0.100356824,0.492430809,0.73420739,0.254623044,0.184826206
3545,0.640517655,0.958059104,0.098647041,0.499476416,0.744934446,0.216927454,0.184993334
3546,0.642914204,0.964769648,0.098498365,0.497667257,0.750496623,0.178520626,0.203375699
3547,0.02316664,0.947606143,0.290886096,0.504522442,0.75129122,0.168207681,0.200534752
3548,0.005591948,0.968512066,0.309470693,0.503856118,0.729439809,0.165007112,0.188669794
3549,0.702827928,0.949025681,0.11901576,0.508426241,0.723480334,0.205547653,0.159759366
3550,0.67343026,0.966060137,0.106155219,0.510901725,0.676201828,0.250355619,0.137032123
3551,0.644511903,0.966060137,0.105337496,0.515281427,0.578466428,0.294807966,0.109291432
3552,0.65042339,0.947348045,0.102438299,0.516804801,0.508541915,0.31401138,0.115307489
3553,0.639559035,0.965802039,0.104148082,0.516138173,0.475963449,0.318634424,0.118315503
3554,0.642115354,0.965414892,0.103107345,0.518042391,0.448152563,0.338904694,0.107118962
3555,0.640198115,0.965931088,0.101992269,0.519756187,0.444576877,0.330369844,0.113970564
3556,0.636363636,0.952510001,0.098944395,0.520803659,0.447755264,0.33997155,0.11580884
3557,0.004793098,0.96683443,0.299212049,0.518613961,0.4390147,0.339260313,0.106617672
3558,0.020131011,0.968512066,0.310139756,0.519565765,0.427095749,0.335704125,0.115140362
3559,0.681738297,0.967608724,0.113366042,0.520994081,0.427095749,0.332859175,0.115140362
3560,0.663364755,0.947864241,0.100728516,0.522231671,0.415176798,0.352062589,0.097426474
3561,0.660808436,0.956510517,0.101769254,0.518804078,0.40246325,0.331792319,0.118983919
3562,0.65042339,0.96567299,0.102586976,0.519946609,0.393722686,0.333214794,0.112967893
3563,0.663045215,0.96567299,0.101174547,0.521469983,0.38537942,0.376244666,0.079378332
3564,0.649784311,0.94205704,0.095970859,0.51985155,0.375446961,0.350995733,0.099933137
3565,0.658731427,0.946057556,0.095896521,0.516328594,0.376241557,0.351351351,0.104445203
3566,0.658411887,0.964382501,0.098052334,0.515186063,0.378625348,0.304409673,0.101437159
3567,0.005591948,0.966060137,0.305456491,0.514329318,0.409614621,0.283783784,0.108790111
3568,0.007189647,0.967350626,0.310511448,0.515376485,0.517282479,0.231152205,0.126838253
3569,0.662246365,0.964898697,0.104817128,0.518328176,0.627731426,0.18883357,0.152907765
3570,0.664483144,0.943476578,0.099910794,0.519089863,0.638855781,0.175320057,0.155748682
3571,0.642914204,0.944121822,0.09961344,0.51985155,0.631307112,0.201635846,0.145220558
3572,0.641156734,0.958962447,0.102289622,0.520898718,0.551052841,0.255334282,0.130514714
3573,0.659210737,0.964769648,0.101620577,0.523850408,0.459276917,0.294452347,0.116644384
3574,0.654257869,0.965027746,0.102066607,0.526230529,0.43663091,0.320056899,0.118816854
3575,0.657133727,0.965285843,0.100059471,0.528325169,0.426698451,0.325391181,0.123495986
3576,0.655216488,0.965543941,0.100133809,0.530419808,0.42431466,0.353129445,0.11848263
3577,0.021568941,0.967608724,0.307314951,0.531562339,0.426698451,0.352418208,0.126671126
3578,0.006710337,0.968512066,0.31103187,0.531943183,0.438220103,0.355974395,0.130514714
3579,0.672791181,0.948380436,0.102438299,0.531562339,0.437425507,0.375177809,0.122994635
3580,0.665441764,0.945412311,0.100951531,0.530991074,0.416765991,0.368065434,0.131517385
3581,0.660009586,0.963995354,0.10333036,0.528896434,0.40246325,0.371266003,0.135360943
3582,0.659690046,0.965027746,0.101694915,0.52851559,0.386571315,0.391891892,0.119819525
3583,0.658411887,0.965027746,0.100505501,0.52794463,0.375446961,0.390825036,0.127339574
3584,0.639718805,0.965027746,0.100356824,0.527753903,0.369090187,0.397937411,0.126503999
3585,0.657133727,0.965156794,0.097977996,0.527182638,0.362336114,0.412517781,0.109792813
3586,0.00063908,0.966060137,0.294157003,0.526516314,0.356773937,0.408961593,0.119652428
3587,0.015976993,0.968253968,0.309619423,0.525659263,0.352403655,0.398648649,0.121323516
3588,0.677264739,0.967737773,0.111210229,0.524231252,0.34882797,0.422475107,0.098262018
3589,0.654098099,0.962059621,0.098870056,0.522422092,0.345649583,0.393314367,0.117814182
3590,0.645949832,0.954445735,0.098424026,0.519375343,0.359555026,0.374466572,0.129010662
3591,0.660169356,0.965285843,0.098572703,0.518328176,0.567739372,0.376955903,0.11046123
3592,0.638600415,0.965027746,0.097903657,0.517851969,0.678188319,0.282361309,0.148729953
3593,0.639239495,0.965027746,0.097754981,0.518423539,0.685736988,0.232219061,0.165106976
3594,0.647227992,0.964898697,0.096491228,0.520137031,0.621771951,0.252133713,0.172459868
3595,0.65154178,0.964898697,0.096937258,0.520898718,0.597934048,0.29943101,0.130013333
3596,0.015976993,0.963221061,0.30701758,0.522231671,0.607469209,0.325746799,0.125334201
3597,0.019811471,0.950703317,0.308058335,0.523659986,0.649980135,0.328947368,0.129344916
3598,0.672950951,0.95031617,0.100133809,0.524897576,0.629717918,0.349217639,0.122660442
3599,0.645150983,0.965285843,0.100356824,0.524992939,0.642828764,0.359174964,0.12750667
3600,0.663524525,0.965285843,0.099093072,0.526040411,0.639253079,0.368065434,0.129512043
3601,0.641636044,0.964898697,0.098052334,0.526801794,0.605482718,0.375177809,0.125668455
3602,0.638919955,0.965285843,0.097754981,0.527373059,0.596742153,0.379089616,0.128175118
3603,0.659050967,0.965027746,0.096342551,0.527278001,0.576877235,0.392603129,0.129010662
3604,0.636044097,0.965027746,0.096565566,0.527468423,0.533571712,0.40398293,0.120153718
3605,0.011183895,0.966447284,0.298542985,0.528039688,0.520858164,0.41002845,0.123495986
3606,0.010385046,0.967479675,0.309693744,0.528896434,0.509336512,0.409317212,0.124164433
3607,0.666080844,0.949283779,0.104891466,0.529086856,0.482717521,0.424964438,0.114471915
3608,0.667039463,0.943992773,0.096119536,0.529277278,0.454112038,0.428520626,0.117479959
3609,0.646109602,0.945283262,0.095376152,0.529943906,0.432657926,0.43314367,0.116143033
3610,0.660968206,0.942702284,0.094409753,0.529563063,0.413190306,0.449146515,0.103776756
3611,0.641156734,0.961027229,0.095747844,0.52794463,0.401668653,0.431721195,0.11631016
3612,0.658891197,0.948509485,0.093071662,0.527373059,0.392928089,0.433854908,0.11580884
3613,0.659530276,0.965156794,0.0941124,0.526230529,0.388160509,0.442745377,0.100768742
3614,0.638760185,0.965027746,0.094038061,0.525754626,0.415574096,0.38940256,0.122493314
3615,0.021409171,0.967866822,0.307463592,0.526040411,0.573698848,0.322901849,0.13770054
3616,0.021728711,0.968512066,0.310734499,0.527278001,0.63170441,0.282361309,0.129512043
3617,0.676625659,0.965931088,0.099985132,0.528896434,0.642431466,0.212660028,0.161096292
3618,0.645630292,0.964898697,0.098647041,0.530229691,0.552244736,0.234352774,0.144217887
3619,0.661926825,0.942702284,0.09500446,0.531562339,0.474771553,0.33428165,0.093750013
3620,0.642434894,0.947218996,0.095896521,0.533656979,0.456893127,0.34601707,0.111631028
3621,0.643553283,0.939992257,0.093889384,0.534323608,0.43663091,0.372332859,0.11313502
3622,0.640198115,0.941927991,0.092105263,0.534704452,0.413587604,0.361664296,0.078709854
3623,0.640837194,0.952768099,0.093220339,0.533847401,0.395311879,0.407183499,0.111631028
3624,0.004633328,0.955478126,0.295049117,0.534228245,0.384982122,0.421052632,0.113803498
3625,0.001757469,0.968124919,0.309693744,0.534704452,0.384584823,0.416785206,0.11631016
3626,0.666080844,0.967221577,0.10749331,0.534894873,0.374255066,0.426031294,0.114973235
3627,0.671672791,0.965027746,0.097754981,0.534704452,0.384187525,0.433854908,0.117647055
3628,0.667039463,0.965027746,0.096714243,0.533942764,0.401271355,0.421763869,0.125501328
3629,0.640677425,0.96451155,0.096193875,0.532514448,0.396901073,0.430654339,0.117814182
3630,0.652660169,0.96451155,0.093592031,0.530038965,0.410409217,0.416073969,0.127673797
3631,0.662086595,0.963737256,0.092328278,0.527753903,0.437028208,0.416073969,0.131517385
3632,0.653139479,0.96335011,0.093071662,0.522707877,0.458879619,0.413584637,0.130681841
3633,0.640837194,0.96335011,0.08764496,0.516138173,0.516885181,0.408605974,0.138703211
3634,0.018852852,0.966189186,0.306199875,0.508807085,0.5609853,0.405405405,0.143215216
3635,0.021409171,0.967350626,0.310585769,0.501571056,0.547874454,0.415007112,0.136363614
3636,0.670554402,0.964382501,0.090023788,0.496524726,0.635677394,0.406116643,0.1472259
3637,0.659210737,0.916634404,0.076345525,0.489860267,0.667461263,0.350284495,0.17078878
3638,0.652819939,0.938701768,0.078427,0.485289839,0.681764005,0.325035562,0.176470583
3639,0.642914204,0.95625242,0.078352661,0.478054115,0.707985697,0.253200569,0.208221959
3640,0.660968206,0.954703833,0.076642878,0.474054952,0.735001986,0.211593172,0.227774123
3641,0.658252117,0.953284295,0.074189712,0.470341879,0.743742551,0.188477952,0.229779465
3642,0.659849816,0.918441089,0.066161166,0.472150734,0.694477553,0.181009957,0.236463878
3643,0.001437929,0.920247774,0.278025608,0.473102843,0.688120779,0.235064011,0.215574911
3644,0.00063908,0.949412827,0.305753773,0.474816639,0.683750497,0.310810811,0.176470583
3645,0.672471641,0.958962447,0.094707107,0.472721999,0.677393723,0.370199147,0.171123034
3646,0.65170155,0.95625242,0.073669343,0.46938977,0.686531585,0.413584637,0.163101634
3647,0.641476274,0.939863208,0.070844484,0.468628082,0.687326182,0.497866287,0.13820186
3648,0.661127976,0.911472448,0.063261968,0.470818086,0.677393723,0.489331437,0.148562826
3649,0.649464771,0.925280681,0.066458519,0.47176989,0.678585618,0.510668563,0.147393027
3650,0.643553283,0.950703317,0.066978888,0.46758061,0.683353198,0.511379801,0.158255314
3651,0.658411887,0.953284295,0.065269105,0.463010487,0.68533969,0.522403983,0.151570839
3652,0.65106247,0.953413344,0.063931014,0.45891657,0.693682956,0.518492176,0.161764709
3653,0.005911487,0.941798942,0.30129347,0.458535726,0.703218117,0.524893314,0.166610968
3654,0.001437929,0.921151116,0.302334225,0.457964461,0.703218117,0.52916074,0.168950564
3655,0.671513021,0.889405085,0.055753791,0.462820065,0.707191101,0.545519203,0.171791451
3656,0.670075092,0.931862176,0.057909605,0.459106992,0.707191101,0.548719772,0.174298113
3657,0.663204985,0.950961414,0.061700862,0.454156025,0.707588399,0.557965861,0.172292771
3658,0.644831443,0.954187637,0.060139756,0.451966021,0.706396504,0.558677098,0.178643052
3659,0.655056718,0.932378371,0.054490039,0.450918854,0.715137068,0.544096728,0.189839562
3660,0.638440645,0.918699187,0.051962533,0.451204334,0.72189114,0.510668563,0.198028089
3661,0.644671673,0.91831204,0.048394291,0.446539152,0.739372269,0.440611664,0.223930535
3662,0.004473558,0.947348045,0.296684526,0.443301981,0.764799364,0.373399716,0.246824844
3663,0.016775843,0.956768615,0.307835284,0.443016196,0.773937227,0.309032717,0.262199258
3664,0.67390957,0.94321848,0.063336307,0.445967887,0.778307509,0.252489331,0.28492647
3665,0.648346381,0.954445735,0.06043711,0.445396621,0.760826381,0.205192034,0.30364306
3666,0.661447516,0.905536198,0.051144811,0.449966745,0.731426301,0.224751067,0.28709894
3667,0.642594664,0.951606659,0.058355635,0.451680541,0.71473977,0.295519203,0.267212583
3668,0.640357885,0.953929539,0.05813262,0.453775181,0.713150576,0.380512091,0.24649062
3669,0.65122224,0.953026197,0.05813262,0.458249941,0.706793802,0.451635846,0.214572179
3670,0.640996964,0.952897148,0.056868867,0.457964461,0.711561383,0.490042674,0.21239977
3671,0.009106886,0.954058588,0.278843313,0.457774039,0.713150576,0.525604552,0.205882362
3672,0.015657453,0.936507937,0.30315193,0.458059519,0.715534366,0.550142248,0.188669794
